timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-08-31T13:45:53,codecarbon,12ea2628-abcf-4a92-a631-e60db4151418,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,34.39002560000017,0.0013529702844790727,3.934193885796543e-05,390.0,0.0,10.0,0.0037253616183333597,0.0,9.547662499999964e-05,0.0038208382433333596,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.13.3,3.0.4,12,AMD Ryzen 5 1600 Six-Core Processor,,,-64.1849,-31.4057,15.932785034179688,machine,N,1.0
