timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-09-07T15:43:57,simulacion_medica,3561a3a9-8e4f-4563-a3ad-561f315b09bf,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.107770500006154,8.289837040275223e-05,3.932988454032836e-05,390.0,0.0,10.0,0.0002282695674992,0.0,5.838503888905204e-06,0.0002341080713881,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.13.3,3.0.4,12,AMD Ryzen 5 1600 Six-Core Processor,,,-64.1849,-31.4057,15.932785034179688,machine,N,1.0
2025-09-07T15:44:34,simulacion_medica,d13aec29-14fd-409a-b959-e211785fdcbb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.0414343000156805,8.029196202571417e-05,3.933115164426181e-05,390.0,0.0,10.0,0.000221093231668,0.0,5.65424583344591e-06,0.0002267474775015,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.13.3,3.0.4,12,AMD Ryzen 5 1600 Six-Core Processor,,,-64.1849,-31.4057,15.932785034179688,machine,N,1.0
2025-09-07T15:44:38,app_simulacion_completa,95aa142f-1403-408a-a82b-1ff4a842b75f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,58.41883850004524,0.0022983513702627,3.934264064940307e-05,390.0,0.0,10.0,0.0063284229666615,0.0,0.0001622065119443,0.0064906294786059,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.13.3,3.0.4,12,AMD Ryzen 5 1600 Six-Core Processor,,,-64.1849,-31.4057,15.932785034179688,machine,N,1.0
2025-09-07T15:45:28,simulacion_medica,6fbe8c59-2b3d-46e8-ac20-1f9d9f540ebc,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.953117500001099,0.000155508095189,3.933809080783621e-05,390.0,0.0,10.0,0.0004281960475035,0.0,1.0964578611148884e-05,0.0004391606261146,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.13.3,3.0.4,12,AMD Ryzen 5 1600 Six-Core Processor,,,-64.1849,-31.4057,15.932785034179688,machine,N,1.0
2025-09-07T15:45:46,app_simulacion_completa,fc010990-f8b7-4d69-ae72-4186d4c90fe7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,49.15183759998763,0.0019337285459484,3.934193796955641e-05,390.0,0.0,10.0,0.0053244557491751,0.0,0.0001364653555555,0.0054609211047306,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.13.3,3.0.4,12,AMD Ryzen 5 1600 Six-Core Processor,,,-64.1849,-31.4057,15.932785034179688,machine,N,1.0
2025-09-07T16:35:46,simulacion_medica,164b4286-2b5d-49dc-86aa-bb54a11a048d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,72.26768220000667,0.0028357792620011,3.9239936520350366e-05,390.0,0.0,10.0,0.0078083199025097,0.0,0.0002000258669446,0.0080083457694544,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.13.3,3.0.4,12,AMD Ryzen 5 1600 Six-Core Processor,,,-64.1849,-31.4057,15.932785034179688,machine,N,1.0
2025-09-07T16:38:21,app_simulacion_completa,9efc08fc-9a4c-4f96-828b-2cc744268847,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,233.2948455000296,0.0091689920627715,3.930216307659664e-05,390.0,0.0,10.0,0.0252465976316559,0.0,0.0006469758844441,0.0258935735161,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.13.3,3.0.4,12,AMD Ryzen 5 1600 Six-Core Processor,,,-64.1849,-31.4057,15.932785034179688,machine,N,1.0
2025-09-07T17:06:01,simulacion_medica,759d66bf-fa69-4dde-bb8e-2a079c91f0ae,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1635.3550646000076,0.0641257371554583,3.921211885025282e-05,390.0,0.0,10.0,0.1765698232783344,0.0,0.0045236358436113,0.1810934591219458,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.13.3,3.0.4,12,AMD Ryzen 5 1600 Six-Core Processor,,,-64.1849,-31.4057,15.932785034179688,machine,N,1.0
2025-09-07T17:33:48,app_simulacion_completa,268d883e-0401-485e-9c2b-d695e4a4faf3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3315.925519499986,0.13024015479438816,3.927716531281659e-05,390.0,0.0,10.0,0.3586124494983064,0.0,0.009190576159166651,0.367803025657473,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.13.3,3.0.4,12,AMD Ryzen 5 1600 Six-Core Processor,,,-64.1849,-31.4057,15.932785034179688,machine,N,1.0
